day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
32,23.793,768,0.548,2136,-11.3,1.48,1.48,0,0,1250,1,0,1.49826,0.00858292,1,0.456583,0,0,0,0,0,0,0.00858292,0.446583,3,2.32073,7.07662,1,0.00858292,-4.57812,7.07662,7.52754,0.450916,0,0.038
33,24,792,0.548,2311.2,-7.3,1.48,1.48,0,0,1250,1,0,1.50405,-0.0400378,1,0.416545,0,0,0,0,0,0,-0.0400378,0.406545,3,2.32073,6.98289,1,-0.0400378,-4.54604,6.98289,4.89759,-2.0853,0,0.038
33.4064,9.75435,801.754,0.448,2367.78,-5.8,0.03,0.03,0,0,649,1,1,0.449759,0.0314549,1,0.448,0,0,0,0,0,0,0.0314549,0.438,2,2.32073,3.86195,0.560411,0.0424699,-0.21227,3.86195,5.95478,2.09283,0,0.038
34,14.2457,816,0.548,2450.4,-5.8,1.48,1.48,0,0,1250,1,0,1.49826,-0.0340772,1,0.413923,0,0,0,0,0,0,-0.0340772,0.403923,3,2.32073,6.89128,1,-0.0340772,-4.4793,6.89128,3.90115,-2.99014,0,0.038
35,24,840,0.448,2450.4,2.8,0.03,0.03,0,0,649,1,1,0.36235,-0.417497,0,0.01,0,0,0,0,0,0,-0.417497,0,2,2.32073,3.56249,0.523764,-0.417497,nan,3.56249,0.424504,-11.2898,0,0.038
35.0731,1.75441,841.754,0.1,2454.79,-2.5,1.48,1.48,0,0,1250,1,0,0.00675676,0.09,1,0.1,0,0,0,0,0,0,0.09,0.09,0,2.32073,3.14853,0.468941,0.337251,-0.417703,3.14853,67.2727,64.1242,0,0.038
36,22.2456,864,0.41,2510.4,-2.5,1.77,1.89,0,0,7897,1,52,0.0675676,0.0723507,1,0.172351,0,0,0,0,0,0,0.0723507,0.162351,1,2.32073,3.14853,0.468941,0.0723507,-0.336625,3.14853,28.8324,25.6839,0,0.038
37,24,888,0.41,2721.6,-8.8,1.77,1.89,0,0,7897,1,52,0.105848,0.168382,1,0.340733,0,0,0,0,0,0,0.168382,0.330733,1,2.32073,3.10835,0.468941,0.168382,-0.577935,3.10835,58.513,55.4047,0,0.038
37.5967,14.3216,902.322,0.41,2847.63,-8.8,1.77,1.89,0,0,7897,0.94,52,0.194939,0.0692674,1,0.41,0,0,0,0,0,0,0.0692674,0.4,1,2.32073,3.06904,0.468941,0.11004,-0.856238,3.06904,41.2634,38.1944,0,0.038
37.7414,3.47094,905.793,0.448,2878.17,-8.8,0.03,0.03,0,0,649,0.94,1,0.231589,0.038,1,0.448,0,0,0,0,0,0,0.038,0.438,2,2.32073,3.06904,0.468941,0.0603233,-0.119987,3.06904,10.1743,7.10528,0,0.038
38,6.20746,912,0.548,2932.8,-8.8,1.48,1.48,0,0,1250,0.94,0,1.49826,-0.00331097,1,0.444689,0,0,0,0,0,0,-0.00331097,0.434689,3,2.32073,6.54462,1,-0.00331097,-4.46403,6.54462,5.87789,-0.666732,0,0.038
39,24,936,0.448,3012,-3.3,0.03,0.03,0,0,649,0.94,1,1.38789,-0.0435593,1,0.40113,0,0,0,0,0,0,-0.0435593,0.39113,2,2.32073,6.16355,0.953728,-0.0435593,-0.267642,6.16355,4.98563,-1.17792,0,0.038
40,24,960,0.41,3012,0.8,1.77,1.89,0,0,7897,0.94,52,0.226895,-0.0200681,1,0.381062,0,0,0,0,0,0,-0.0200681,0.371062,1,2.32073,2.99292,0.468941,-0.0200681,-0.846693,2.99292,-3.61033,-6.60324,-0,0.038
41,24,984,0.41,3012,1,1.77,1.89,0,0,7897,0.94,52,0.216277,-0.0234508,1,0.357611,0,0,0,0,0,0,-0.0234508,0.347611,1,2.32073,2.95605,0.468941,-0.0234508,-0.803062,2.95605,-4.76024,-7.71628,-0,0.038
42,24,1008,0.41,3031.2,-0.8,1.77,1.89,0,0,7897,0.94,52,0.20387,0.00300537,1,0.360616,0,0,0,0,0,0,0.00300537,0.350616,1,2.32073,2.91994,0.468941,0.00300537,-0.782507,2.91994,3.90883,0.988893,0,0.038
43,24,1032,0.41,3103.2,-3,1.77,1.89,0,0,7897,0.94,52,0.20546,0.0337603,1,0.394377,0,0,0,0,0,0,0.0337603,0.384377,1,2.32073,2.88457,0.468941,0.0337603,-0.819165,2.88457,13.9931,11.1085,0,0.038
43.41,9.84059,1041.84,0.41,3137.64,-3.5,1.77,1.89,0,0,7897,0.94,52,0.223322,0.0156234,1,0.41,0,0,0,0,0,0,0.0156234,0.4,1,2.32073,2.84992,0.468941,0.0369707,-0.889791,2.84992,15.3876,12.5377,0,0.038
44,14.1594,1056,0.448,3187.2,-3.5,0.03,0.03,0,0,649,0.94,1,0.231589,0.0338275,1,0.443827,0,0,0,0,0,0,0.0338275,0.433827,2,2.32073,2.84992,0.468941,0.0338275,-0.1099,2.84992,4.40041,1.55049,0,0.038
